Class ID,Preferred Label,Synonyms,Definitions,Obsolete,CUI,Semantic Types,Parents,ATC LEVEL,Is Drug Class,Semantic type UMLS property,ontology_type,cui_is_duplicate
N01AB05,trichloroethylene,,,False,C0040905,http://purl.bioontology.org/ontology/STY/T121|http://purl.bioontology.org/ontology/STY/T109,http://purl.bioontology.org/ontology/ATC/N01AB,5.0,,http://purl.bioontology.org/ontology/STY/T121|http://purl.bioontology.org/ontology/STY/T109,ATC,False
D08AA02,aminoacridine,,,False,C0002503,http://purl.bioontology.org/ontology/STY/T109|http://purl.bioontology.org/ontology/STY/T121|http://purl.bioontology.org/ontology/STY/T130,http://purl.bioontology.org/ontology/ATC/D08AA,5.0,,http://purl.bioontology.org/ontology/STY/T109|http://purl.bioontology.org/ontology/STY/T121|http://purl.bioontology.org/ontology/STY/T130,ATC,False
L01EX19,ripretinib,,,False,C5139749,http://purl.bioontology.org/ontology/STY/T109|http://purl.bioontology.org/ontology/STY/T121,http://purl.bioontology.org/ontology/ATC/L01EX,5.0,,http://purl.bioontology.org/ontology/STY/T109|http://purl.bioontology.org/ontology/STY/T121,ATC,False
A09AB01,glutamic acid hydrochloride,,,False,C0304564,http://purl.bioontology.org/ontology/STY/T121|http://purl.bioontology.org/ontology/STY/T116,http://purl.bioontology.org/ontology/ATC/A09AB,5.0,,http://purl.bioontology.org/ontology/STY/T121|http://purl.bioontology.org/ontology/STY/T116,ATC,False
C03AB,Thiazides and potassium in combination,,,False,C3653640,http://purl.bioontology.org/ontology/STY/T121,http://purl.bioontology.org/ontology/ATC/C03A,4.0,Y,http://purl.bioontology.org/ontology/STY/T121,ATC,False
N03AB03,amino(diphenylhydantoin) valeric acid,,,False,C3652632,http://purl.bioontology.org/ontology/STY/T121|http://purl.bioontology.org/ontology/STY/T109,http://purl.bioontology.org/ontology/ATC/N03AB,5.0,,http://purl.bioontology.org/ontology/STY/T121|http://purl.bioontology.org/ontology/STY/T109,ATC,False
C07CB,"Beta blocking agents, selective, and other diuretics",,,False,C3653607,http://purl.bioontology.org/ontology/STY/T121,http://purl.bioontology.org/ontology/ATC/C07C,4.0,Y,http://purl.bioontology.org/ontology/STY/T121,ATC,False
N02BF03,mirogabalin,,,False,C4043827,http://purl.bioontology.org/ontology/STY/T109|http://purl.bioontology.org/ontology/STY/T121,http://purl.bioontology.org/ontology/ATC/N02BF,5.0,,http://purl.bioontology.org/ontology/STY/T109|http://purl.bioontology.org/ontology/STY/T121,ATC,False
B05XA16,cardioplegia solutions,,,False,C0007200,http://purl.bioontology.org/ontology/STY/T121,http://purl.bioontology.org/ontology/ATC/B05XA,5.0,,http://purl.bioontology.org/ontology/STY/T121,ATC,False
V03AF04,calcium levofolinate,,,False,C2342719,http://purl.bioontology.org/ontology/STY/T109,http://purl.bioontology.org/ontology/ATC/V03AF,5.0,,http://purl.bioontology.org/ontology/STY/T109,ATC,False
N07BB01,disulfiram,,,False,C0012772,http://purl.bioontology.org/ontology/STY/T121|http://purl.bioontology.org/ontology/STY/T109,http://purl.bioontology.org/ontology/ATC/N07BB,5.0,,http://purl.bioontology.org/ontology/STY/T121|http://purl.bioontology.org/ontology/STY/T109,ATC,True
B02BD01,"coagulation factor IX, II, VII and X in combination",,,False,C0982025,http://purl.bioontology.org/ontology/STY/T121|http://purl.bioontology.org/ontology/STY/T116,http://purl.bioontology.org/ontology/ATC/B02BD,5.0,,http://purl.bioontology.org/ontology/STY/T121|http://purl.bioontology.org/ontology/STY/T116,ATC,True
J01DD11,cefpiramide,,,False,C0055010,http://purl.bioontology.org/ontology/STY/T121|http://purl.bioontology.org/ontology/STY/T109,http://purl.bioontology.org/ontology/ATC/J01DD,5.0,,http://purl.bioontology.org/ontology/STY/T121|http://purl.bioontology.org/ontology/STY/T109,ATC,False
N06AG,"MAO A Inhibitors, antidepressant drugs",Monoamine oxidase A inhibitors,,False,C3653413,http://purl.bioontology.org/ontology/STY/T121,http://purl.bioontology.org/ontology/ATC/N06A,4.0,Y,http://purl.bioontology.org/ontology/STY/T121,ATC,False
C07AG02,carvedilol,,,False,C0054836,http://purl.bioontology.org/ontology/STY/T109|http://purl.bioontology.org/ontology/STY/T121,http://purl.bioontology.org/ontology/ATC/C07AG,5.0,,http://purl.bioontology.org/ontology/STY/T109|http://purl.bioontology.org/ontology/STY/T121,ATC,False
L02BA04,elacestrant,,,False,C4682404,http://purl.bioontology.org/ontology/STY/T109|http://purl.bioontology.org/ontology/STY/T121,http://purl.bioontology.org/ontology/ATC/L02BA,5.0,,http://purl.bioontology.org/ontology/STY/T109|http://purl.bioontology.org/ontology/STY/T121,ATC,False
N04AC30,etybenzatropine,,,False,C3652692,http://purl.bioontology.org/ontology/STY/T109|http://purl.bioontology.org/ontology/STY/T121,http://purl.bioontology.org/ontology/ATC/N04AC,5.0,,http://purl.bioontology.org/ontology/STY/T109|http://purl.bioontology.org/ontology/STY/T121,ATC,False
C03CD01,muzolimine,,,False,C0026885,http://purl.bioontology.org/ontology/STY/T121|http://purl.bioontology.org/ontology/STY/T109,http://purl.bioontology.org/ontology/ATC/C03CD,5.0,,http://purl.bioontology.org/ontology/STY/T121|http://purl.bioontology.org/ontology/STY/T109,ATC,False
C07AA23,penbutolol,,,False,C0030812,http://purl.bioontology.org/ontology/STY/T121|http://purl.bioontology.org/ontology/STY/T109,http://purl.bioontology.org/ontology/ATC/C07AA,5.0,,http://purl.bioontology.org/ontology/STY/T121|http://purl.bioontology.org/ontology/STY/T109,ATC,False
D05AX01,fumaric acid,,,False,C0060825,http://purl.bioontology.org/ontology/STY/T121|http://purl.bioontology.org/ontology/STY/T109,http://purl.bioontology.org/ontology/ATC/D05AX,5.0,,http://purl.bioontology.org/ontology/STY/T121|http://purl.bioontology.org/ontology/STY/T109,ATC,False
G04CA03,terazosin,,,False,C0076107,http://purl.bioontology.org/ontology/STY/T109|http://purl.bioontology.org/ontology/STY/T121,http://purl.bioontology.org/ontology/ATC/G04CA,5.0,,http://purl.bioontology.org/ontology/STY/T109|http://purl.bioontology.org/ontology/STY/T121,ATC,False
R01AA10,metizoline,,,False,C0604284,http://purl.bioontology.org/ontology/STY/T121|http://purl.bioontology.org/ontology/STY/T109,http://purl.bioontology.org/ontology/ATC/R01AA,5.0,,http://purl.bioontology.org/ontology/STY/T121|http://purl.bioontology.org/ontology/STY/T109,ATC,False
G03EK,Androgens and female sex hormones in combination with other drugs,,,False,C3653698,http://purl.bioontology.org/ontology/STY/T109|http://purl.bioontology.org/ontology/STY/T125|http://purl.bioontology.org/ontology/STY/T121,http://purl.bioontology.org/ontology/ATC/G03E,4.0,Y,http://purl.bioontology.org/ontology/STY/T109|http://purl.bioontology.org/ontology/STY/T125|http://purl.bioontology.org/ontology/STY/T121,ATC,False
P01AX,Other agents against amoebiasis and other protozoal diseases in ATC,Other agents against amoebiasis and other protozoal diseases,,False,C3653929,http://purl.bioontology.org/ontology/STY/T121,http://purl.bioontology.org/ontology/ATC/P01A,4.0,Y,http://purl.bioontology.org/ontology/STY/T121,ATC,False
V03AC02,deferiprone,,,False,C0043832,http://purl.bioontology.org/ontology/STY/T121|http://purl.bioontology.org/ontology/STY/T109,http://purl.bioontology.org/ontology/ATC/V03AC,5.0,,http://purl.bioontology.org/ontology/STY/T121|http://purl.bioontology.org/ontology/STY/T109,ATC,False
L03AA15,balugrastim,,,False,C3871462,http://purl.bioontology.org/ontology/STY/T121|http://purl.bioontology.org/ontology/STY/T129|http://purl.bioontology.org/ontology/STY/T116,http://purl.bioontology.org/ontology/ATC/L03AA,5.0,,http://purl.bioontology.org/ontology/STY/T121|http://purl.bioontology.org/ontology/STY/T129|http://purl.bioontology.org/ontology/STY/T116,ATC,False
L01XH06,tucidinostat,,,False,C2932486,http://purl.bioontology.org/ontology/STY/T109|http://purl.bioontology.org/ontology/STY/T121,http://purl.bioontology.org/ontology/ATC/L01XH,5.0,,http://purl.bioontology.org/ontology/STY/T109|http://purl.bioontology.org/ontology/STY/T121,ATC,False
A02AA03,magnesium peroxide,,,False,C0771691,http://purl.bioontology.org/ontology/STY/T121|http://purl.bioontology.org/ontology/STY/T197,http://purl.bioontology.org/ontology/ATC/A02AA,5.0,,http://purl.bioontology.org/ontology/STY/T121|http://purl.bioontology.org/ontology/STY/T197,ATC,True
A16AX17,triheptanoin,,,False,C2604598,http://purl.bioontology.org/ontology/STY/T109,http://purl.bioontology.org/ontology/ATC/A16AX,5.0,,http://purl.bioontology.org/ontology/STY/T109,ATC,False
L01FY02,nivolumab and relatlimab,,,False,C5577550,http://purl.bioontology.org/ontology/STY/T121,http://purl.bioontology.org/ontology/ATC/L01FY,5.0,,http://purl.bioontology.org/ontology/STY/T121,ATC,False
A02AB07,aluminium glycinate,,,False,C0058134,http://purl.bioontology.org/ontology/STY/T121|http://purl.bioontology.org/ontology/STY/T109,http://purl.bioontology.org/ontology/ATC/A02AB,5.0,,http://purl.bioontology.org/ontology/STY/T121|http://purl.bioontology.org/ontology/STY/T109,ATC,False
D04AA,Antihistamines for topical use,,,False,C3653718,http://purl.bioontology.org/ontology/STY/T121,http://purl.bioontology.org/ontology/ATC/D04A,4.0,Y,http://purl.bioontology.org/ontology/STY/T121,ATC,False
N05AE02,molindone,,,False,C0026388,http://purl.bioontology.org/ontology/STY/T121|http://purl.bioontology.org/ontology/STY/T109,http://purl.bioontology.org/ontology/ATC/N05AE,5.0,,http://purl.bioontology.org/ontology/STY/T121|http://purl.bioontology.org/ontology/STY/T109,ATC,False
A10BB05,tolazamide,,,False,C0040372,http://purl.bioontology.org/ontology/STY/T121|http://purl.bioontology.org/ontology/STY/T109,http://purl.bioontology.org/ontology/ATC/A10BB,5.0,,http://purl.bioontology.org/ontology/STY/T121|http://purl.bioontology.org/ontology/STY/T109,ATC,False
S03AA05,hexamidine,,,False,C0062648,http://purl.bioontology.org/ontology/STY/T121|http://purl.bioontology.org/ontology/STY/T109,http://purl.bioontology.org/ontology/ATC/S03AA,5.0,,http://purl.bioontology.org/ontology/STY/T121|http://purl.bioontology.org/ontology/STY/T109,ATC,True
V04CD03,sermorelin,,,False,C0142046,http://purl.bioontology.org/ontology/STY/T121|http://purl.bioontology.org/ontology/STY/T116,http://purl.bioontology.org/ontology/ATC/V04CD,5.0,,http://purl.bioontology.org/ontology/STY/T121|http://purl.bioontology.org/ontology/STY/T116,ATC,True
B05CB,Salt irrigating solutions,Salt solutions,,False,C3653289,http://purl.bioontology.org/ontology/STY/T121,http://purl.bioontology.org/ontology/ATC/B05C,4.0,Y,http://purl.bioontology.org/ontology/STY/T121,ATC,False
R05DB13,butamirate,,,False,C0054236,http://purl.bioontology.org/ontology/STY/T109|http://purl.bioontology.org/ontology/STY/T121,http://purl.bioontology.org/ontology/ATC/R05DB,5.0,,http://purl.bioontology.org/ontology/STY/T109|http://purl.bioontology.org/ontology/STY/T121,ATC,False
C01EB07,"fructose 1,6-diphosphate",,,False,C4762533,http://purl.bioontology.org/ontology/STY/T123|http://purl.bioontology.org/ontology/STY/T121|http://purl.bioontology.org/ontology/STY/T109,http://purl.bioontology.org/ontology/ATC/C01EB,5.0,,http://purl.bioontology.org/ontology/STY/T123|http://purl.bioontology.org/ontology/STY/T121|http://purl.bioontology.org/ontology/STY/T109,ATC,False
C02DG01,pinacidil,,,False,C0071074,http://purl.bioontology.org/ontology/STY/T121|http://purl.bioontology.org/ontology/STY/T114,http://purl.bioontology.org/ontology/ATC/C02DG,5.0,,http://purl.bioontology.org/ontology/STY/T121|http://purl.bioontology.org/ontology/STY/T114,ATC,False
L01EN03,infigratinib,,,False,C3254591,http://purl.bioontology.org/ontology/STY/T109|http://purl.bioontology.org/ontology/STY/T121,http://purl.bioontology.org/ontology/ATC/L01EN,5.0,,http://purl.bioontology.org/ontology/STY/T109|http://purl.bioontology.org/ontology/STY/T121,ATC,False
N05CA19,thiopental,,,False,C0039925,http://purl.bioontology.org/ontology/STY/T121|http://purl.bioontology.org/ontology/STY/T109,http://purl.bioontology.org/ontology/ATC/N05CA,5.0,,http://purl.bioontology.org/ontology/STY/T121|http://purl.bioontology.org/ontology/STY/T109,ATC,True
R03AL,Adrenergics in combination with anticholinergics incl. triple combinations with corticosteroids,,,False,C3700410,http://purl.bioontology.org/ontology/STY/T121,http://purl.bioontology.org/ontology/ATC/R03A,4.0,Y,http://purl.bioontology.org/ontology/STY/T121,ATC,False
N05BC04,mebutamate,,,False,C0301379,http://purl.bioontology.org/ontology/STY/T109|http://purl.bioontology.org/ontology/STY/T121,http://purl.bioontology.org/ontology/ATC/N05BC,5.0,,http://purl.bioontology.org/ontology/STY/T109|http://purl.bioontology.org/ontology/STY/T121,ATC,False
L01ED03,alectinib,,,False,C3853921,http://purl.bioontology.org/ontology/STY/T109|http://purl.bioontology.org/ontology/STY/T121,http://purl.bioontology.org/ontology/ATC/L01ED,5.0,,http://purl.bioontology.org/ontology/STY/T109|http://purl.bioontology.org/ontology/STY/T121,ATC,False
N02BA57,"ethenzamide, combinations excl. psycholeptics",,,False,C3653205,http://purl.bioontology.org/ontology/STY/T121|http://purl.bioontology.org/ontology/STY/T109,http://purl.bioontology.org/ontology/ATC/N02BA,5.0,,http://purl.bioontology.org/ontology/STY/T121|http://purl.bioontology.org/ontology/STY/T109,ATC,False
C05BX,Other sclerosing agents in ATC,Other sclerosing agents,,False,C3653832,http://purl.bioontology.org/ontology/STY/T121,http://purl.bioontology.org/ontology/ATC/C05B,4.0,Y,http://purl.bioontology.org/ontology/STY/T121,ATC,False
B02BB01,"fibrinogen, human",,,False,C2587184,http://purl.bioontology.org/ontology/STY/T121|http://purl.bioontology.org/ontology/STY/T116,http://purl.bioontology.org/ontology/ATC/B02BB,5.0,,http://purl.bioontology.org/ontology/STY/T121|http://purl.bioontology.org/ontology/STY/T116,ATC,False
L01AA01,cyclophosphamide,,,False,C0010583,http://purl.bioontology.org/ontology/STY/T121|http://purl.bioontology.org/ontology/STY/T109,http://purl.bioontology.org/ontology/ATC/L01AA,5.0,,http://purl.bioontology.org/ontology/STY/T121|http://purl.bioontology.org/ontology/STY/T109,ATC,False
H01CC02,cetrorelix,,,False,C0209366,http://purl.bioontology.org/ontology/STY/T121|http://purl.bioontology.org/ontology/STY/T116,http://purl.bioontology.org/ontology/ATC/H01CC,5.0,,http://purl.bioontology.org/ontology/STY/T121|http://purl.bioontology.org/ontology/STY/T116,ATC,False
J06BC01,nebacumab,,,False,C0132092,http://purl.bioontology.org/ontology/STY/T121|http://purl.bioontology.org/ontology/STY/T129|http://purl.bioontology.org/ontology/STY/T116,http://purl.bioontology.org/ontology/ATC/J06BC,5.0,,http://purl.bioontology.org/ontology/STY/T121|http://purl.bioontology.org/ontology/STY/T129|http://purl.bioontology.org/ontology/STY/T116,ATC,False
D07CD01,clobetasol and antibiotics,,,False,C3652993,http://purl.bioontology.org/ontology/STY/T121|http://purl.bioontology.org/ontology/STY/T109,http://purl.bioontology.org/ontology/ATC/D07CD,5.0,,http://purl.bioontology.org/ontology/STY/T121|http://purl.bioontology.org/ontology/STY/T109,ATC,False
J05AA,"Thiosemicarbazones, direct acting antivirals",Thiosemicarbazones,,False,C3541967,http://purl.bioontology.org/ontology/STY/T109|http://purl.bioontology.org/ontology/STY/T121,http://purl.bioontology.org/ontology/ATC/J05A,4.0,Y,http://purl.bioontology.org/ontology/STY/T109|http://purl.bioontology.org/ontology/STY/T121,ATC,False
D10AE01,benzoyl peroxide,,,False,C0005088,http://purl.bioontology.org/ontology/STY/T109|http://purl.bioontology.org/ontology/STY/T121,http://purl.bioontology.org/ontology/ATC/D10AE,5.0,,http://purl.bioontology.org/ontology/STY/T109|http://purl.bioontology.org/ontology/STY/T121,ATC,False
L01FX31,zolbetuximab,,,False,C2827697,http://purl.bioontology.org/ontology/STY/T121|http://purl.bioontology.org/ontology/STY/T129|http://purl.bioontology.org/ontology/STY/T116,http://purl.bioontology.org/ontology/ATC/L01FX,5.0,,http://purl.bioontology.org/ontology/STY/T121|http://purl.bioontology.org/ontology/STY/T129|http://purl.bioontology.org/ontology/STY/T116,ATC,False
C02AA02,reserpine,,,False,C0035179,http://purl.bioontology.org/ontology/STY/T109|http://purl.bioontology.org/ontology/STY/T121,http://purl.bioontology.org/ontology/ATC/C02AA,5.0,,http://purl.bioontology.org/ontology/STY/T109|http://purl.bioontology.org/ontology/STY/T121,ATC,False
S01CA04,fluocortolone and antiinfectives,,,False,C3652896,http://purl.bioontology.org/ontology/STY/T109|http://purl.bioontology.org/ontology/STY/T121,http://purl.bioontology.org/ontology/ATC/S01CA,5.0,,http://purl.bioontology.org/ontology/STY/T109|http://purl.bioontology.org/ontology/STY/T121,ATC,False
D07XD,"Corticosteroids, very potent, other combinations",,,False,C3653665,http://purl.bioontology.org/ontology/STY/T121,http://purl.bioontology.org/ontology/ATC/D07X,4.0,Y,http://purl.bioontology.org/ontology/STY/T121,ATC,False
A10BD06,glimepiride and pioglitazone,,,False,C1737290,http://purl.bioontology.org/ontology/STY/T121,http://purl.bioontology.org/ontology/ATC/A10BD,5.0,,http://purl.bioontology.org/ontology/STY/T121,ATC,False
V08CA04,gadoteridol,,,False,C0060930,http://purl.bioontology.org/ontology/STY/T109|http://purl.bioontology.org/ontology/STY/T130,http://purl.bioontology.org/ontology/ATC/V08CA,5.0,,http://purl.bioontology.org/ontology/STY/T109|http://purl.bioontology.org/ontology/STY/T130,ATC,False
M01AG,"Fenamates, antiinflammatory and antirheumatic drugs",Fenamates,,False,C3542931,http://purl.bioontology.org/ontology/STY/T109|http://purl.bioontology.org/ontology/STY/T121,http://purl.bioontology.org/ontology/ATC/M01A,4.0,Y,http://purl.bioontology.org/ontology/STY/T109|http://purl.bioontology.org/ontology/STY/T121,ATC,False
N06AA07,lofepramine,,,False,C0023961,http://purl.bioontology.org/ontology/STY/T121|http://purl.bioontology.org/ontology/STY/T109,http://purl.bioontology.org/ontology/ATC/N06AA,5.0,,http://purl.bioontology.org/ontology/STY/T121|http://purl.bioontology.org/ontology/STY/T109,ATC,False
D03BA02,collagenase,,,False,C0162745,http://purl.bioontology.org/ontology/STY/T126|http://purl.bioontology.org/ontology/STY/T121|http://purl.bioontology.org/ontology/STY/T116,http://purl.bioontology.org/ontology/ATC/D03BA,5.0,,http://purl.bioontology.org/ontology/STY/T126|http://purl.bioontology.org/ontology/STY/T121|http://purl.bioontology.org/ontology/STY/T116,ATC,False
R06AA52,"diphenhydramine, combinations",,,False,C3653149,http://purl.bioontology.org/ontology/STY/T121|http://purl.bioontology.org/ontology/STY/T109,http://purl.bioontology.org/ontology/ATC/R06AA,5.0,,http://purl.bioontology.org/ontology/STY/T121|http://purl.bioontology.org/ontology/STY/T109,ATC,False
D07AB03,flumetasone,,,False,C0016294,http://purl.bioontology.org/ontology/STY/T121|http://purl.bioontology.org/ontology/STY/T125|http://purl.bioontology.org/ontology/STY/T109,http://purl.bioontology.org/ontology/ATC/D07AB,5.0,,http://purl.bioontology.org/ontology/STY/T121|http://purl.bioontology.org/ontology/STY/T125|http://purl.bioontology.org/ontology/STY/T109,ATC,True
V09IX13,methionine (11C),,,False,C0252667,http://purl.bioontology.org/ontology/STY/T121|http://purl.bioontology.org/ontology/STY/T130|http://purl.bioontology.org/ontology/STY/T116,http://purl.bioontology.org/ontology/ATC/V09IX,5.0,,http://purl.bioontology.org/ontology/STY/T121|http://purl.bioontology.org/ontology/STY/T130|http://purl.bioontology.org/ontology/STY/T116,ATC,False
L01EX15,pexidartinib,,,False,C4287804,http://purl.bioontology.org/ontology/STY/T109|http://purl.bioontology.org/ontology/STY/T121,http://purl.bioontology.org/ontology/ATC/L01EX,5.0,,http://purl.bioontology.org/ontology/STY/T109|http://purl.bioontology.org/ontology/STY/T121,ATC,False
P02CA03,albendazole,,,False,C0001911,http://purl.bioontology.org/ontology/STY/T121|http://purl.bioontology.org/ontology/STY/T109,http://purl.bioontology.org/ontology/ATC/P02CA,5.0,,http://purl.bioontology.org/ontology/STY/T121|http://purl.bioontology.org/ontology/STY/T109,ATC,False
P02CE01,levamisole,,,False,C0023556,http://purl.bioontology.org/ontology/STY/T109|http://purl.bioontology.org/ontology/STY/T121,http://purl.bioontology.org/ontology/ATC/P02CE,5.0,,http://purl.bioontology.org/ontology/STY/T109|http://purl.bioontology.org/ontology/STY/T121,ATC,False
B05CA04,sulfamethizole,,,False,C0038687,http://purl.bioontology.org/ontology/STY/T109|http://purl.bioontology.org/ontology/STY/T121,http://purl.bioontology.org/ontology/ATC/B05CA,5.0,,http://purl.bioontology.org/ontology/STY/T109|http://purl.bioontology.org/ontology/STY/T121,ATC,True
J01MA08,fleroxacin,,,False,C0085161,http://purl.bioontology.org/ontology/STY/T109|http://purl.bioontology.org/ontology/STY/T195,http://purl.bioontology.org/ontology/ATC/J01MA,5.0,,http://purl.bioontology.org/ontology/STY/T109|http://purl.bioontology.org/ontology/STY/T195,ATC,False
J07AE01,"cholera, inactivated, whole cell",,,False,C3652918,http://purl.bioontology.org/ontology/STY/T129|http://purl.bioontology.org/ontology/STY/T121,http://purl.bioontology.org/ontology/ATC/J07AE,5.0,,http://purl.bioontology.org/ontology/STY/T129|http://purl.bioontology.org/ontology/STY/T121,ATC,False
D06BB12,sinecatechins,,,False,C1960121,http://purl.bioontology.org/ontology/STY/T109|http://purl.bioontology.org/ontology/STY/T121,http://purl.bioontology.org/ontology/ATC/D06BB,5.0,,http://purl.bioontology.org/ontology/STY/T109|http://purl.bioontology.org/ontology/STY/T121,ATC,False
S01FA05,homatropine,,,False,C0062922,http://purl.bioontology.org/ontology/STY/T109|http://purl.bioontology.org/ontology/STY/T121,http://purl.bioontology.org/ontology/ATC/S01FA,5.0,,http://purl.bioontology.org/ontology/STY/T109|http://purl.bioontology.org/ontology/STY/T121,ATC,False
D08AE04,triclosan,,,False,C0040958,http://purl.bioontology.org/ontology/STY/T121|http://purl.bioontology.org/ontology/STY/T109,http://purl.bioontology.org/ontology/ATC/D08AE,5.0,,http://purl.bioontology.org/ontology/STY/T121|http://purl.bioontology.org/ontology/STY/T109,ATC,True
N02AG03,pethidine and antispasmodics,,,False,C3653049,http://purl.bioontology.org/ontology/STY/T121|http://purl.bioontology.org/ontology/STY/T109,http://purl.bioontology.org/ontology/ATC/N02AG,5.0,,http://purl.bioontology.org/ontology/STY/T121|http://purl.bioontology.org/ontology/STY/T109,ATC,False
C01EB13,acadesine,,,False,C0051027,http://purl.bioontology.org/ontology/STY/T121|http://purl.bioontology.org/ontology/STY/T114,http://purl.bioontology.org/ontology/ATC/C01EB,5.0,,http://purl.bioontology.org/ontology/STY/T121|http://purl.bioontology.org/ontology/STY/T114,ATC,False
N02BG04,floctafenine,,,False,C0016245,http://purl.bioontology.org/ontology/STY/T121|http://purl.bioontology.org/ontology/STY/T109,http://purl.bioontology.org/ontology/ATC/N02BG,5.0,,http://purl.bioontology.org/ontology/STY/T121|http://purl.bioontology.org/ontology/STY/T109,ATC,False
N05AX10,mosapramine,,,False,C0208216,http://purl.bioontology.org/ontology/STY/T109|http://purl.bioontology.org/ontology/STY/T121,http://purl.bioontology.org/ontology/ATC/N05AX,5.0,,http://purl.bioontology.org/ontology/STY/T109|http://purl.bioontology.org/ontology/STY/T121,ATC,False
D04AA15,bamipine,,,False,C0052946,http://purl.bioontology.org/ontology/STY/T121|http://purl.bioontology.org/ontology/STY/T109,http://purl.bioontology.org/ontology/ATC/D04AA,5.0,,http://purl.bioontology.org/ontology/STY/T121|http://purl.bioontology.org/ontology/STY/T109,ATC,True
C01DA58,"isosorbide dinitrate, combinations",,,False,C3653078,http://purl.bioontology.org/ontology/STY/T121|http://purl.bioontology.org/ontology/STY/T109,http://purl.bioontology.org/ontology/ATC/C01DA,5.0,,http://purl.bioontology.org/ontology/STY/T121|http://purl.bioontology.org/ontology/STY/T109,ATC,False
D08AK04,merbromin,,,False,C0025397,http://purl.bioontology.org/ontology/STY/T109|http://purl.bioontology.org/ontology/STY/T121,http://purl.bioontology.org/ontology/ATC/D08AK,5.0,,http://purl.bioontology.org/ontology/STY/T109|http://purl.bioontology.org/ontology/STY/T121,ATC,False
M02AA15,diclofenac,,,False,C0012091,http://purl.bioontology.org/ontology/STY/T121|http://purl.bioontology.org/ontology/STY/T109,http://purl.bioontology.org/ontology/ATC/M02AA,5.0,,http://purl.bioontology.org/ontology/STY/T121|http://purl.bioontology.org/ontology/STY/T109,ATC,True
N01BB20,Amide local anesthetic combinations,combinations,,False,C3539963,http://purl.bioontology.org/ontology/STY/T121|http://purl.bioontology.org/ontology/STY/T109,http://purl.bioontology.org/ontology/ATC/N01BB,5.0,,http://purl.bioontology.org/ontology/STY/T121|http://purl.bioontology.org/ontology/STY/T109,ATC,False
N03AX23,brivaracetam,,,False,C1699861,http://purl.bioontology.org/ontology/STY/T109|http://purl.bioontology.org/ontology/STY/T121,http://purl.bioontology.org/ontology/ATC/N03AX,5.0,,http://purl.bioontology.org/ontology/STY/T109|http://purl.bioontology.org/ontology/STY/T121,ATC,False
A06AD16,mannitol,,,False,C0024730,http://purl.bioontology.org/ontology/STY/T121|http://purl.bioontology.org/ontology/STY/T109,http://purl.bioontology.org/ontology/ATC/A06AD,5.0,,http://purl.bioontology.org/ontology/STY/T121|http://purl.bioontology.org/ontology/STY/T109,ATC,True
A10AD,"Insulins and analogues for injection used in Diabetes, intermediate- or long-acting combined with fast-acting","Insulins and analogues for injection, intermediate- or long-acting combined with fast-acting",,False,C3653308,http://purl.bioontology.org/ontology/STY/T125|http://purl.bioontology.org/ontology/STY/T121|http://purl.bioontology.org/ontology/STY/T116,http://purl.bioontology.org/ontology/ATC/A10A,4.0,Y,http://purl.bioontology.org/ontology/STY/T125|http://purl.bioontology.org/ontology/STY/T121|http://purl.bioontology.org/ontology/STY/T116,ATC,False
P01AB08,satranidazole,,,False,C0141597,http://purl.bioontology.org/ontology/STY/T109|http://purl.bioontology.org/ontology/STY/T121,http://purl.bioontology.org/ontology/ATC/P01AB,5.0,,http://purl.bioontology.org/ontology/STY/T109|http://purl.bioontology.org/ontology/STY/T121,ATC,False
D11AX57,"collagen, combinations",,,False,C3652882,http://purl.bioontology.org/ontology/STY/T121|http://purl.bioontology.org/ontology/STY/T116,http://purl.bioontology.org/ontology/ATC/D11AX,5.0,,http://purl.bioontology.org/ontology/STY/T121|http://purl.bioontology.org/ontology/STY/T116,ATC,False
J01XB01,colistin,,,False,C0009316,http://purl.bioontology.org/ontology/STY/T116|http://purl.bioontology.org/ontology/STY/T195,http://purl.bioontology.org/ontology/ATC/J01XB,5.0,,http://purl.bioontology.org/ontology/STY/T116|http://purl.bioontology.org/ontology/STY/T195,ATC,True
G01AC02,clioquinol,,,False,C0021978,http://purl.bioontology.org/ontology/STY/T121|http://purl.bioontology.org/ontology/STY/T109,http://purl.bioontology.org/ontology/ATC/G01AC,5.0,,http://purl.bioontology.org/ontology/STY/T121|http://purl.bioontology.org/ontology/STY/T109,ATC,True
R06AD05,hydroxyethylpromethazine,,,False,C3652684,http://purl.bioontology.org/ontology/STY/T121|http://purl.bioontology.org/ontology/STY/T109,http://purl.bioontology.org/ontology/ATC/R06AD,5.0,,http://purl.bioontology.org/ontology/STY/T121|http://purl.bioontology.org/ontology/STY/T109,ATC,False
G03CX,Other estrogens in ATC,Other estrogens,,False,C3653866,http://purl.bioontology.org/ontology/STY/T121,http://purl.bioontology.org/ontology/ATC/G03C,4.0,Y,http://purl.bioontology.org/ontology/STY/T121,ATC,False
C10BX05,rosuvastatin and acetylsalicylic acid,,,False,C3700395,http://purl.bioontology.org/ontology/STY/T121,http://purl.bioontology.org/ontology/ATC/C10BX,5.0,,http://purl.bioontology.org/ontology/STY/T121,ATC,False
